0.14942528735632185;0.2988505747126437;0.25287356321839083;0.32727272727272727;0.34545454545454546;0.32727272727272727;4;4;4;4;4;4;0.632183908045977;0.36656217345872516;0;0
0.15730337078651685;0.29213483146067415;0.25842696629213485;0.32727272727272727;0.3090909090909091;0.32727272727272727;4;4;4;4;4;4;0.6179775280898876;0.3658835546475996;0;1
0.14942528735632185;0.3103448275862069;0.25287356321839083;0.32727272727272727;0.3090909090909091;0.3090909090909091;4;4;4;4;4;4;0.632183908045977;0.35903866248693833;0;2
0.1590909090909091;0.29545454545454547;0.25;0.3090909090909091;0.3090909090909091;0.2909090909090909;4;4;4;3;4;4;0.625;0.35702479338842974;0;3
0.13793103448275862;0.28735632183908044;0.25287356321839083;0.3090909090909091;0.3090909090909091;0.3090909090909091;4;4;4;3;4;4;0.632183908045977;0.3529780564263323;0;4
0.14942528735632185;0.27586206896551724;0.26436781609195403;0.3148148148148148;0.3148148148148148;0.3333333333333333;4;4;4;4;4;3;0.6206896551724138;0.3669646658152405;0;5
0.13953488372093023;0.29069767441860467;0.26744186046511625;0.32727272727272727;0.32727272727272727;0.32727272727272727;4;4;4;4;4;4;0.6395348837209303;0.36109936575052853;0;6
0.14772727272727273;0.29545454545454547;0.25;0.32727272727272727;0.32727272727272727;0.3090909090909091;4;4;4;4;4;4;0.625;0.3671487603305785;0;7
0.16091954022988506;0.2988505747126437;0.26436781609195403;0.32727272727272727;0.32727272727272727;0.3090909090909091;4;4;4;3;4;4;0.632183908045977;0.3667711598746082;0;8
0.1590909090909091;0.3068181818181818;0.25;0.34545454545454546;0.3090909090909091;0.32727272727272727;4;4;4;4;4;4;0.625;0.3714876033057851;0;9
0.14772727272727273;0.29545454545454547;0.26136363636363635;0.32727272727272727;0.3090909090909091;0.32727272727272727;4;4;4;4;4;4;0.625;0.37004132231404957;0;10
0.13793103448275862;0.2988505747126437;0.25287356321839083;0.32727272727272727;0.32727272727272727;0.3090909090909091;4;4;4;4;4;4;0.632183908045977;0.36698014629049114;0;11
0.15555555555555556;0.28888888888888886;0.26666666666666666;0.3090909090909091;0.32727272727272727;0.32727272727272727;4;4;4;3;4;4;0.6111111111111112;0.36727272727272725;0;12
0.1590909090909091;0.29545454545454547;0.26136363636363635;0.32727272727272727;0.34545454545454546;0.32727272727272727;4;4;4;4;4;4;0.625;0.3776859504132231;0;13
0.16091954022988506;0.2988505747126437;0.25287356321839083;0.32727272727272727;0.32727272727272727;0.2909090909090909;4;4;4;4;4;4;0.632183908045977;0.3705329153605016;0;14
0.15730337078651685;0.2808988764044944;0.2696629213483146;0.32727272727272727;0.32727272727272727;0.32727272727272727;4;4;4;4;4;4;0.6179775280898876;0.37221654749744637;0;15
0.14942528735632185;0.27586206896551724;0.28735632183908044;0.32142857142857145;0.32142857142857145;0.32142857142857145;4;4;4;4;4;4;0.6436781609195402;0.3598111658456486;0;16
0.16853932584269662;0.2808988764044944;0.25842696629213485;0.32727272727272727;0.32727272727272727;0.3090909090909091;4;4;4;4;4;4;0.6179775280898876;0.3613891726251277;0;17
0.1590909090909091;0.2727272727272727;0.3068181818181818;0.30357142857142855;0.32142857142857145;0.32142857142857145;4;4;4;3;4;4;0.6363636363636364;0.3530844155844156;0;18
0.14942528735632185;0.27586206896551724;0.28735632183908044;0.32142857142857145;0.2857142857142857;0.32142857142857145;4;4;4;4;4;4;0.6436781609195402;0.3565270935960591;0;19
0.16091954022988506;0.28735632183908044;0.28735632183908044;0.32142857142857145;0.32142857142857145;0.32142857142857145;4;4;4;4;4;4;0.6436781609195402;0.36720032840722494;0;20
0.16091954022988506;0.28735632183908044;0.2413793103448276;0.3090909090909091;0.3090909090909091;0.3090909090909091;4;4;4;4;4;4;0.632183908045977;0.361337513061651;0;21
0.1590909090909091;0.2840909090909091;0.29545454545454547;0.3392857142857143;0.30357142857142855;0.32142857142857145;4;4;4;4;4;4;0.6363636363636364;0.3656655844155844;0;22
0.14606741573033707;0.2808988764044944;0.29213483146067415;0.32142857142857145;0.32142857142857145;0.30357142857142855;3;4;4;4;4;4;0.6292134831460674;0.36135634028892455;0;23
